Participant ID,Testing Site,Gender,Age,Edu,Pulau,Job_Status,Job_Title,Tenure,Level,Frekuensi Bermain Game,Jenis Game 1 (Action_Adventure),Jenis Game 2 (RPG),Jenis Game 3 (Strategy_Simulation),Jenis Game 4 (Sports_Racing),Jenis Game 5 (Casual_Puzzle),Jenis Game 6 (Not Applicable_Do Not Play),Jenis_Game_n,BFP.O_4item,WC_All,C_Semantic_All,C_Semantic_14item,C_Likert_All,C_Likert_13item,C_S_JE,C_S_DS,C_S_AOL,C_L_JE,C_L_DS,C_L_AOL,main_success_rate,redo_success,total_success,sum_weighted_score,avg_weighted_score,n_skip_hint_under22_reverse,percent_redo_duration_failedround,avg_duration_failed_round,n_redo_failed_round,n_redo_failed_round_exclusive,main_n_skip,main_sum_duration,main_avg_duration,percent_success_hint_after22,humility_bottomlimit,total_n_hint,main_n_hint,redo_n_hint,humility_challenging,n_redo,n_easier,n_same,n_choose_Harder,n_hintsusedat_10,n_hintsusedat_20,n_hintsusedat_30,avg_hintsusedat,n_veryeasy,n_easy,n_normal,n_hard,success_main_r1,success_main_r2,success_main_r3,success_main_r4,success_main_r5,success_main_r6,success_main_r7,success_main_r8,success_main_r9,success_main_r10,mechanic_type_r1,mechanic_type_r2,mechanic_type_r3,mechanic_type_r4,mechanic_type_r5,mechanic_type_r6,mechanic_type_r7,mechanic_type_r8,mechanic_type_r9,mechanic_type_r10,skip_main_r1,skip_main_r2,skip_main_r3,skip_main_r4,skip_main_r5,skip_main_r6,skip_main_r7,skip_main_r8,skip_main_r9,skip_main_r10,difficulty_r1,difficulty_r2,difficulty_r3,difficulty_r4,difficulty_r5,difficulty_r6,difficulty_r7,difficulty_r8,difficulty_r9,difficulty_r10,duration_main_r1,duration_main_r2,duration_main_r3,duration_main_r4,duration_main_r5,duration_main_r6,duration_main_r7,duration_main_r8,duration_main_r9,duration_main_r10,hintuse_main_r1,hintuse_main_r2,hintuse_main_r3,hintuse_main_r4,hintuse_main_r5,hintuse_main_r6,hintuse_main_r7,hintuse_main_r8,hintuse_main_r9,hintuse_main_r10,hintuse_time_main_r1,hintuse_time_main_r2,hintuse_time_main_r3,hintuse_time_main_r4,hintuse_time_main_r5,hintuse_time_main_r6,hintuse_time_main_r7,hintuse_time_main_r8,hintuse_time_main_r9,hintuse_time_main_r10,star_main_r1,star_main_r2,star_main_r3,star_main_r4,star_main_r5,star_main_r6,star_main_r7,star_main_r8,star_main_r9,star_main_r10,roundfailed_percent_1,roundfailed_percent_2,roundfailed_percent_3,difficultychange_1,difficultychange_2,difficultychange_3,redo_n_r1,redo_n_r2,redo_n_r3,redo_n_r4,redo_n_r5,redo_n_r6,redo_n_r7,redo_n_r8,redo_n_r9,redo_n_r10,redo_total_duration,redo_avg_duration,redo_percent_duration
labjumatsesi1a16,In-person,Perempuan,19,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,2,5.00,4.8,3.83,4.07,4.01,4.08,1.80,4.17,5.00,4,3.83,4.2,100,10,20,16,1.6,70,0,0,0,0,0,114.72,11.47,0,0,3,3,0,33.33,10,0,2,33.33,1,0,0,7.43,0,9,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Normal,22.25,19.67,8.45,14.18,12.97,3.47,6.05,13.7,3.62,10.37,1,0,1,1,0,0,0,0,0,0,12.67,,5.75,3.87,,,,,,,1,2,1,1,3,3,3,3,3,3,0,0,0,Same,Same,Harder,2,1,0,2,1,0,1,1,0,2,87.99,8.799,58.66
labjumatsesi1a17,In-person,Perempuan,18,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,2,4.75,4.5,3.56,3.86,3.60,3.85,3.40,3.67,3.57,4,4,2.8,100,7,17,12,1.2,30,0,0,0,0,0,159.52,15.95,10,0,9,8,1,33.33,7,1,1,33.33,1,1,0,5.31,6,4,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Easy,34.17,44.72,6.8,20.68,12.92,5.9,7.68,10.88,5.15,10.62,1,1,1,1,1,1,0,1,0,1,24.63,2.2,1.7,4.6,2.77,1.73,,2.83,,2.05,1,1,1,1,1,1,3,1,3,1,0,0,0,Easier,Same,Harder,1,1,0,1,2,0,0,1,0,1,69.99,9.998571,46.66
labjumatsesi1a19,In-person,Perempuan,19,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Tidak Pernah,0,0,0,0,0,0,2,5.00,4.7,3.56,3.43,4.23,4.23,2.20,3.83,4.29,4.2,4.5,4,80,2,10,15.5,1.55,100,87.42,45,2,2,0,204.23,20.42,10,0,4,2,2,33.33,2,0,1,66.67,2,2,0,24.33,0,6,3,1,1,1,1,1,1,1,1,0,1,0,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,10.73,35.35,6.07,7.15,10.27,3.48,9.62,45,31.57,45,0,0,0,0,0,0,0,0,1,1,,,,,,,,,24.87,23.8,3,2,3,3,3,3,3,0,1,0,0,0,33.33,Same,Harder,Harder,0,0,0,0,0,0,0,1,0,1,131.14,65.57,87.42667
labjumatsesi1a2,In-person,Laki-laki,19,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,3,5.75,5.9,5.89,3.57,5.21,5.62,6.00,6.00,5.71,6,5.83,3.8,100,6,16,23,2.3,90,0,0,0,0,0,190.25,19.02,30,0,4,4,0,66.67,6,0,1,66.67,4,4,0,23.88,0,3,6,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Normal,Normal,Normal,Hard,30.45,17.37,6.05,18.28,36.28,27.97,6.15,16.22,3.83,27.65,1,0,0,0,1,1,0,0,0,1,27.67,,,,21.95,23.3,,,,22.6,1,2,3,2,1,1,3,2,3,1,0,0,0,Harder,Same,Harder,1,1,0,1,1,0,0,1,0,1,52.46,8.743333,34.97333
labjumatsesi1a20,In-person,Perempuan,18,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,3,4.25,4.2,4.22,5.86,4.06,4.08,3.80,4.00,4.71,4,4.17,4,100,1,11,16.5,1.65,90,0,0,0,0,0,136.92,13.69,10,0,2,2,0,33.33,1,1,1,33.33,2,1,0,21.2,0,7,3,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Easy,10.3,14.85,8.37,6.58,13.77,4.82,9.42,43.52,19.05,6.25,0,0,0,0,0,0,0,1,1,0,,,,,,,,27.43,14.97,,3,3,3,3,3,3,3,1,1,3,0,0,0,Same,Harder,Easier,0,0,0,0,0,0,0,1,0,0,19.75,19.75,13.16667
labjumatsesi1a3,In-person,Laki-laki,18,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,2,4.50,5.4,5.33,4.29,5.23,5.69,4.40,5.67,5.71,5.8,5.5,4.4,100,6,16,25,2.5,50,0,0,0,0,0,169,16.9,10,0,6,6,0,66.67,6,1,0,66.67,3,1,0,11.79,0,3,4,3,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Normal,17.7,20.95,4.73,9.1,18.63,17.07,15.5,40.8,13.42,11.1,1,0,0,1,0,1,1,1,1,0,8.65,,,4.1,,12.65,10.55,28.67,6.12,,1,2,3,1,2,1,1,1,1,3,0,0,0,Harder,Harder,Easier,1,1,0,1,1,0,1,1,0,0,52.48,8.746667,34.98667
labjumatsesi1a4,In-person,Laki-laki,19,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,3,5.00,5.2,4.61,5.50,4.80,5.08,4.00,5.00,4.71,5.4,5,4,90,3,12,17.5,1.75,90,0,16.95,0,0,1,177.35,17.73,30,0,3,3,0,33.33,3,0,1,66.67,3,3,0,26.22,0,6,3,1,1,1,1,1,1,1,1,1,0,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,1,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,34.18,11.22,13.68,6.85,11.45,3.47,6.68,41.78,16.95,31.08,1,0,0,0,0,0,0,1,0,1,24.65,,,,,,,28.33,,25.67,1,3,3,3,3,3,3,1,0,1,0,0,33.33,Same,Harder,Harder,1,0,0,0,0,0,0,1,0,1,31.1,10.36667,20.73333
labjumatsesi1a6,In-person,Laki-laki,18,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,5.00,4.8,4.17,4.57,4.31,4.85,3.60,4.50,4.29,4.4,5.33,3.2,100,3,13,16,1.6,90,0,0,0,0,0,137.58,13.76,10,0,2,2,0,33.33,3,0,2,33.33,1,1,0,14.88,0,9,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Normal,33.22,21.78,12.75,7,11.7,11.47,12,10.97,3.25,13.45,1,0,0,0,0,0,0,0,0,1,26.63,,,,,,,,,3.12,1,2,3,3,3,3,3,3,3,1,0,0,0,Same,Same,Harder,1,1,0,0,0,0,0,0,0,1,24.1,8.033333,16.06667
labjumatsesi1a9,In-person,Laki-laki,19,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,2,3.75,4.3,4.39,4.29,3.73,3.54,3.20,4.00,5.57,4,3,4.2,90,3,12,17,1.7,80,7.92,45,1,1,0,185.65,18.57,0,33.33,2,2,0,66.67,3,0,2,33.33,2,0,0,16.24,0,3,7,0,1,1,1,1,0,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Normal,Normal,Normal,Normal,10.25,15.53,10.65,9.57,45,25.08,10.23,28.87,21.22,9.25,0,0,0,0,0,1,0,1,0,0,,,,,,18.43,,14.05,,,3,2,3,3,0,1,3,1,2,3,0,33.33,0,Harder,Same,Same,0,1,0,0,1,0,0,1,0,0,33.56,11.18667,22.37333
labjumatsesi1b1,In-person,Laki-laki,20,SMA,Luar Jawa,Mahasiswa,,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,2,6.00,5.7,4.67,4.50,4.96,5.15,4.00,4.00,5.71,5.6,4.67,4.6,100,6,16,16.5,1.65,70,0,0,0,0,0,168,16.8,0,0,3,3,0,33.33,6,1,1,33.33,2,0,0,12.57,0,7,3,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Easy,Easy,Easy,Easy,23.15,19.42,4.8,22.6,27.42,19.13,8.35,15.15,11.25,16.73,0,0,0,1,0,1,0,0,0,1,,,,15.45,,15.45,,,,6.8,2,2,3,1,2,1,3,2,3,1,0,0,0,Harder,Easier,Same,1,1,0,1,1,0,0,1,0,1,54.33,9.055,36.22
labjumatsesi1b10,In-person,Laki-laki,23,S1/D4,Jawa,Mahasiswa,mahasiswa,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,5.25,5.4,4.94,4.64,4.88,4.92,3.00,5.50,5.86,5.2,4.83,4.6,70,5,12,10.5,1.05,80,25.31,42.18,4,3,2,221.67,22.17,0,66.67,3,0,3,66.67,5,0,3,0,0,0,0,0,0,10,0,0,0,0,1,0,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,1,0,0,1,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,33.98,56.02,37.25,36.53,17.02,5.9,7.6,15.62,3.22,8.53,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,2,0,3,3,3,2,3,3,66.67,33.33,0,Same,Same,Same,1,1,0,2,0,0,0,1,0,0,59.47,11.894,39.64667
labjumatsesi1b12,In-person,Laki-laki,22,S1/D4,Jawa,Pekerja,Graphic Designer,1,Freelance,Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,5.75,5.5,4.89,4.93,5.07,5.15,4.40,5.33,4.86,5.4,5,4.8,100,5,15,21.5,2.15,60,0,0,0,0,0,209.95,20.99,20,0,6,6,0,66.67,5,0,1,66.67,4,2,0,15.6,0,6,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,28.53,43.5,12.62,6.4,14.83,3.68,20.72,36.13,14.2,29.33,1,1,1,0,0,0,0,1,1,1,25.62,15.37,6.83,,,,,13.58,9.65,22.57,1,1,1,3,3,3,2,1,1,1,0,0,0,Same,Harder,Harder,1,1,0,0,0,0,1,1,0,1,46.1,9.22,30.73333
labjumatsesi1b15,In-person,Perempuan,20,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,2,3.00,3.7,3.5,5.00,3.40,3.38,3.00,3.67,3.71,3.8,3,3.4,90,9,18,16,1.6,90,15.22,45,2,1,0,256.35,25.64,10,33.33,3,2,1,66.67,9,1,1,33.33,1,1,0,14.94,0,4,6,0,1,1,1,1,0,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Normal,Normal,Normal,Easy,25.13,39.55,16.62,26.18,45,30.6,33.23,17.37,16.88,5.78,0,0,0,0,0,1,0,1,0,0,,,,,,26.3,,3.58,,,2,2,2,2,0,1,2,1,2,3,0,33.33,0,Harder,Same,Easier,1,1,0,1,2,0,3,1,0,0,108.26,12.02889,72.17333
labjumatsesi1b16,In-person,Perempuan,24,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,3.50,3.4,3.5,3.57,3.44,3.38,1.60,3.67,4.71,3,3.33,4,100,5,15,16,1.6,90,0,0,0,0,0,166.67,16.67,10,0,3,2,1,33.33,5,0,2,33.33,1,1,1,22.08,0,9,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Normal,20.38,24.18,41.15,7.98,13.93,10.35,7.87,20.63,3.75,16.43,0,0,1,0,0,0,0,0,0,1,,,37.83,,,,,,,6.32,2,2,1,3,3,3,3,2,3,1,0,0,0,Same,Same,Harder,1,1,0,0,0,0,0,1,0,2,53.88,10.776,35.92
labjumatsesi1b17,In-person,Perempuan,20,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,2,5.25,4.7,4.5,3.64,4.23,4.62,4.40,4.83,4.29,4.8,4.5,3.4,100,5,15,21.5,2.15,60,0,0,0,0,0,193.03,19.3,0,0,4,4,0,66.67,5,0,1,66.67,4,0,0,16.08,0,6,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,27.5,38.92,21.53,7.57,12.03,3.52,15.87,37.23,3.83,25.03,1,0,1,0,0,0,0,1,0,1,17.98,,12.22,,,,,16.55,,17.58,1,2,1,3,3,3,2,1,3,1,0,0,0,Same,Harder,Harder,1,1,0,0,0,0,1,1,0,1,46.04,9.208,30.69333
labjumatsesi1b2,In-person,Laki-laki,18,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,1,4.50,4.3,4.17,4.50,3.96,3.92,3.40,3.67,5.14,3.8,3.67,4.4,100,5,15,19,1.9,60,0,0,0,0,0,216.53,21.65,10,0,5,5,0,33.33,5,0,2,33.33,4,1,0,13.29,0,3,7,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Normal,Normal,Normal,Normal,23.28,17.45,8.83,37.73,43.35,15.3,34.67,14.9,13.75,7.27,1,0,1,0,1,1,0,0,1,0,13.63,,5.88,,24.7,11.42,,,10.8,,1,2,1,2,1,1,2,3,1,3,0,0,0,Harder,Same,Same,1,1,0,1,1,0,1,0,0,0,41.62,8.324,27.74667
labjumatsesi1b20,In-person,Perempuan,19,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,3,5.50,4.1,3.39,4.07,3.90,4.00,3.20,3.17,3.71,4,3.5,4.2,100,4,14,19,1.9,100,0,0,0,0,0,180.85,18.09,30,0,3,3,0,33.33,4,0,2,33.33,3,3,0,24.88,0,3,7,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Normal,Normal,Normal,Normal,8.5,15.2,5.65,17.95,21.53,27.82,34.03,12.4,25.9,11.87,0,0,0,0,0,1,1,0,1,0,,,,,,24.48,27.83,,22.32,,3,2,3,2,2,1,1,3,1,3,0,0,0,Harder,Same,Same,0,1,0,1,1,0,1,0,0,0,37.66,9.415,25.10667
labjumatsesi1b21,In-person,Perempuan,21,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,4.00,4.5,3.67,3.50,3.99,4.08,2.40,4.33,4.00,3.8,4.17,4,90,3,12,10.5,1.05,90,4.72,45,1,1,0,147.65,14.76,0,33.33,2,2,0,66.67,3,1,1,33.33,2,2,1,29.63,6,4,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Easy,45,17.02,11.55,6.9,28.38,6.5,8.23,12.12,4.67,7.28,1,0,0,0,1,0,0,0,0,0,38.92,,,,20.35,,,,,,0,2,3,3,1,3,3,3,3,3,33.33,0,0,Easier,Same,Harder,1,1,0,0,1,0,0,0,0,0,28.65,9.55,19.1
labjumatsesi1b23,In-person,Perempuan,21,SMA,Luar Jawa,Mahasiswa,,0,N/A (Bukan Pekerja),Tidak Pernah,0,0,0,0,0,0,1,5.00,4.6,4.67,4.00,4.12,4.00,3.40,4.67,5.57,4.6,3.17,4.6,90,8,17,15.5,1.55,100,18.18,45,2,1,0,243.7,24.37,20,33.33,3,2,1,66.67,9,0,2,33.33,2,2,0,25.38,0,6,4,0,1,1,1,1,1,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,32.53,32.37,18.07,25.17,14.2,5.68,23.38,45,30.9,16.4,1,0,0,0,0,0,0,0,1,0,27.07,,,,,,,,23.7,,1,2,2,2,3,3,2,0,1,2,0,0,33.33,Same,Harder,Same,1,1,0,1,0,0,1,2,0,3,109.83,12.20333,73.22
labjumatsesi1b24,In-person,Perempuan,19,S1/D4,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,5.25,5.1,4.22,4.71,4.70,4.77,2.00,5.00,5.14,5,4.5,4.6,100,3,13,15,1.5,100,0,0,0,0,0,133.98,13.4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,32.62,25.42,5,9.02,10.72,3.35,25.68,11.65,4.57,5.97,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,2,3,3,3,3,2,3,3,3,0,0,0,Same,Same,Same,1,1,0,0,0,0,1,0,0,0,26.65,8.883333,17.76667
labjumatsesi1b25,In-person,Perempuan,20,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,1,5.50,4.8,4.89,4.29,4.42,4.77,4.00,5.17,5.29,4.8,4.67,3.8,100,0,10,15,1.5,100,0,0,0,0,0,54.78,5.48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,5,8.07,3.37,5.07,8.13,2.4,5.28,10.22,2.75,4.5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,0,0,0,Same,Same,Same,0,0,0,0,0,0,0,0,0,0,0,0,0
labjumatsesi1b3,In-person,Laki-laki,20,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,3,5.75,5.4,5.06,5.00,5.21,5.15,4.80,4.33,5.86,5.6,4.83,5.2,80,3,11,13,1.3,80,17.11,39,1,1,2,192.48,19.25,0,66.67,0,0,0,100,4,1,1,33.33,0,0,0,0,0,7,3,0,1,1,1,1,0,1,1,1,0,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,1,0,0,0,1,0,Easy,Easy,Easy,Normal,Normal,Normal,Easy,Easy,Easy,Easy,12.03,22.13,12.95,15.98,35.12,23.28,6.4,15.02,42.88,6.68,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,2,3,2,0,3,3,2,0,3,0,33.33,33.33,Harder,Easier,Same,0,1,0,1,1,0,0,1,0,0,55.98,13.995,37.32
labjumatsesi1b4,In-person,Laki-laki,18,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,2,5.25,5.1,4.78,5.07,4.19,4.54,4.00,4.50,5.57,4.8,4.17,3.6,100,2,12,16,1.6,90,0,0,0,0,0,121.47,12.15,10,0,2,2,0,33.33,2,0,2,33.33,1,1,0,16.66,0,9,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Normal,36.83,13.88,8.1,16.45,9.6,3.03,5.85,10.27,5.03,12.42,1,0,0,1,0,0,0,0,0,0,25.48,,,7.83,,,,,,,1,3,3,1,3,3,3,3,3,3,0,0,0,Same,Same,Harder,1,0,0,1,0,0,0,0,0,0,15.37,7.685,10.24667
labjumatsesi1b5,In-person,Laki-laki,18,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,4,4.50,4.4,4.28,4.79,4.51,4.46,2.60,5.00,4.86,4.4,4.33,4.8,100,6,16,23,2.3,100,0,0,0,0,0,203.28,20.33,30,0,3,3,0,66.67,6,0,1,66.67,3,3,1,28.26,0,3,6,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Normal,Normal,Normal,Hard,31.08,16.65,11.78,15.73,18.75,32.07,8.37,18.95,5.93,43.97,1,0,0,0,0,1,0,0,0,1,24.98,,,,,28.07,,,,31.72,1,2,3,2,2,1,3,2,3,1,0,0,0,Harder,Same,Harder,1,1,0,1,1,0,0,1,0,1,70.31,11.71833,46.87333
labjumatsesi1b6,In-person,Laki-laki,19,SMA,Jawa,Mahasiswa,_,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,4.00,4.3,3.39,4.36,3.53,3.77,1.20,2.83,5.43,3.4,4,3.2,100,4,14,11,1.1,60,0,0,0,0,0,212.15,21.21,10,0,5,5,0,0,4,3,0,0,5,2,0,18.04,7,3,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,41.15,21.07,18,8.38,31.42,35.17,9.63,34.2,6.22,6.92,1,0,1,0,1,1,0,1,0,0,25.45,,10.3,,15.08,18.78,,20.6,,,1,2,1,3,1,1,3,1,3,3,0,0,0,Easier,Easier,Easier,1,1,0,0,1,0,0,1,0,0,55.36,13.84,36.90667
labjumatsesi1b7,In-person,Laki-laki,19,SMA,Luar Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,4,5.25,4.8,4.5,3.43,4.77,4.77,4.40,4.00,5.00,5.2,4.5,4.6,100,3,13,17.5,1.75,80,0,0,0,0,0,151.42,15.14,10,0,3,3,0,33.33,3,0,2,33.33,3,1,0,19.32,0,6,4,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,22.28,16,12.08,7.58,9.63,5.05,13.03,36.32,22.28,7.15,1,0,0,0,0,0,0,1,1,0,13.72,,,,,,,26.73,17.5,,1,2,3,3,3,3,3,1,1,3,0,0,0,Same,Harder,Same,1,1,0,0,0,0,0,1,0,0,24.45,8.15,16.3
labjumatsesi1b8,In-person,Laki-laki,19,SMA,Luar Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,2,4.50,4.9,4.5,4.71,4.39,4.38,4.40,5.17,4.00,5,4.17,4,90,6,15,20,2,100,10.03,45,1,1,0,273.67,27.37,10,33.33,1,1,0,100,6,0,1,66.67,1,1,0,26.82,0,6,3,1,1,0,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,44.97,45,9.58,23.92,16.33,5.83,38,42.5,35,12.53,1,0,0,0,0,0,0,0,0,0,26.82,,,,,,,,,,1,0,3,2,2,3,2,2,2,3,33.33,0,0,Same,Harder,Harder,1,1,0,1,1,0,1,1,0,0,92.85,15.475,61.9
